x,y,z
5.40122106421504,-16.3040298292144,14.63
5.28072469948855,-16.4632306385537,14.63
5.16502115990669,-16.626364604754,14.63
5.04931762032484,-16.7894985709543,14.63
4.94415385148943,-16.9595169298932,14.63
4.84127381013864,-17.1310269794287,14.63
4.73839376878786,-17.3025370289641,14.63
4.64275132508069,-17.4781088793602,14.63
4.54995095184244,-17.6552757236817,14.63
4.45715057860418,-17.8324425680032,14.63
4.37544025564768,-18.0148645784571,14.63
4.29709018923962,-18.1988788906556,14.63
4.2211237371993,-18.3837785974436,14.63
4.16034500001743,-18.574319787496,14.63
4.09956626283555,-18.7648609775483,14.63
4.04442377160357,-18.9567510190847,14.63
4.01235838677789,-19.1541638127329,14.63
3.98029300195222,-19.3515766063811,14.63
3.94928821041419,-19.5491193051472,14.63
3.93276089266481,-19.7484352547549,14.63
3.91623357491542,-19.9477512043625,14.63
3.89970625716604,-20.1470671539702,14.63
3.88317893941665,-20.3463831035779,14.63
3.86665162166727,-20.5456990531856,14.63
3.85037471120226,-20.7450355907863,14.63
3.83412542100895,-20.9443743992713,14.63
3.81787613081564,-21.1437132077563,14.63
3.83490810954853,-21.3421816889857,14.63
3.86155374983458,-21.5403987665894,14.63
3.88926301429175,-21.7384478633231,14.63
3.92500045427824,-21.9352290498812,14.63
3.96073789426474,-22.1320102364393,14.63
3.99647533425123,-22.3287914229974,14.63
4.03221277423773,-22.5255726095555,14.63
4.06795021422422,-22.7223537961136,14.63
4.10368765421072,-22.9191349826717,14.63
4.13942509419721,-23.1159161692298,14.63
4.17516253418371,-23.3126973557878,14.63
4.21089997417021,-23.5094785423459,14.63
4.2466374141567,-23.706259728904,14.63
4.28237485414319,-23.9030409154621,14.63
4.31811229412969,-24.0998221020202,14.63
4.35384973411619,-24.2966032885783,14.63
4.38958717410268,-24.4933844751364,14.63
4.42532461408918,-24.6901656616945,14.63
4.46106205407567,-24.8869468482526,14.63
4.49679949406217,-25.0837280348107,14.63
4.53253693404866,-25.2805092213688,14.63
4.56827437403516,-25.4772904079269,14.63
4.60401181402165,-25.674071594485,14.63
4.63974925400815,-25.8708527810431,14.63
4.67548669399464,-26.0676339676012,14.63
4.71122413398114,-26.2644151541593,14.63
4.74696157396763,-26.4611963407174,14.63
4.78269901395413,-26.6579775272754,14.63
4.81843645394062,-26.8547587138335,14.63
4.85417389392712,-27.0515399003916,14.63
4.88991133391361,-27.2483210869497,14.63
4.92564877390011,-27.4451022735078,14.63
4.9613862138866,-27.6418834600659,14.63
4.9971236538731,-27.838664646624,14.63
5.03286109385959,-28.0354458331821,14.63
5.06859853384609,-28.2322270197402,14.63
5.10433597383258,-28.4290082062983,14.63
5.14007341381908,-28.6257893928564,14.63
5.17581085380557,-28.8225705794145,14.63
5.21154829379207,-29.0193517659726,14.63
5.24728573377856,-29.2161329525307,14.63
5.2822187176182,-29.4130554843932,14.63
5.31535274997262,-29.6102917282733,14.63
5.34848678232705,-29.8075279721534,14.63
5.38162081468147,-30.0047642160335,14.63
5.4147548470359,-30.2020004599137,14.63
5.44788887939032,-30.3992367037938,14.63
5.47713110035691,-30.5970784246671,14.63
5.5048307504478,-30.7951509603323,14.63
5.53253040053868,-30.9932234959975,14.63
5.56305663773651,-31.1908026272402,14.63
5.60410080758015,-31.3865457653622,14.63
5.64514497742379,-31.5822889034841,14.63
5.69065103296645,-31.7770426183055,14.63
5.73619756286535,-31.9717873579371,14.63
5.77694341192466,-32.1675554643368,14.63
5.80485018680586,-32.3654535489868,14.63
5.82197750987373,-32.5646833484952,14.63
5.83636113577241,-32.7641654562293,14.63
5.85373987317699,-32.9633956444427,14.63
5.87287957260218,-33.1624777177339,14.63
5.88508595636982,-33.3620257129532,14.63
5.89082416613577,-33.5618971798007,14.63
5.88699694830885,-33.7618605574569,14.63
5.88316973048193,-33.9618239351132,14.63
5.88152016278134,-34.1618081503103,14.63
5.88152020327996,-34.3618081503103,14.63
5.88152024377857,-34.5618081503103,14.63
5.87440919941311,-34.7616601032119,14.63
5.85258442841238,-34.9603600584058,14.63
5.82130001042275,-35.1578673496443,14.63
5.78814754932619,-35.3551004967653,14.63
5.75499508822964,-35.5523336438862,14.63
5.71892085983838,-35.7490057656182,14.63
5.67375253000112,-35.9437185095359,14.63
5.61354522103756,-36.1344400858406,14.63
5.54460181050556,-36.3221814135876,14.63
5.47565839997356,-36.5099227413346,14.63
5.40671498944157,-36.6976640690817,14.63
5.33321230875623,-36.8836380252994,14.63
5.25241041595054,-37.0665658703553,14.63
5.17023348038051,-37.248903335678,14.63
5.08805654481048,-37.4312408010007,14.63
5.0030452062376,-37.6122282051389,14.63
4.90856762364745,-37.78833127595,14.63
4.80216287447342,-37.9576363894127,14.63
4.6905288255281,-38.1235816789393,14.63
4.57889477658279,-38.2895269684659,14.63
4.46592406304285,-38.4545301068774,14.63
4.34648737204868,-38.614930080091,14.63
4.22082773577712,-38.7705246038124,14.63
4.09516809950556,-38.9261191275339,14.63
3.96950846323401,-39.0817136512553,14.63
3.84123569743914,-39.2351155886917,14.63
3.70695322869025,-39.3832850144862,14.63
3.56998948687479,-39.5290277104539,14.63
3.43302574505934,-39.6747704064215,14.63
3.29520850244997,-39.8196607076015,14.63
3.14964352803713,-39.9568133168519,14.63
2.99939835653522,-40.0886859880712,14.63
2.84576990581391,-40.216741831862,14.63
2.6921414550926,-40.3447976756527,14.63
2.5385130043713,-40.4728535194435,14.63
2.38169053700837,-40.5968776365248,14.63
2.22030178729887,-40.71492001884,14.63
2.05470933351032,-40.8270767807774,14.63
1.88911687972178,-40.9392335427149,14.63
1.72352442593324,-41.0513903046523,14.63
1.55584780276015,-41.1602548872841,14.63
1.3836338020048,-41.2619521731075,14.63
1.20684061135428,-41.3553163559464,14.63
1.02866483925528,-41.4461645493072,14.63
0.850489067156293,-41.5370127426681,14.63
0.672313295057294,-41.6278609360289,14.63
0.492127572010696,-41.7145595213315,14.63
0.30702201456719,-41.7898555381522,14.63
0.117696525327883,-41.8541917765972,14.63
-0.0728983207553475,-41.9148020450878,14.63
-0.263493166838591,-41.9754123135784,14.63
-0.454088012921835,-42.0360225820691,14.63
-0.644682859005079,-42.0966328505597,14.63
-0.837200443003194,-42.1506979708895,14.63
-1.0328444476315,-42.1913558532172,14.63
-1.23054000657288,-42.2213065171219,14.63
-1.42883765611127,-42.2473457603435,14.63
-1.62713530564966,-42.273385003565,14.63
-1.82543295518805,-42.2994242467866,14.63
-2.02373060472642,-42.3254634900082,14.63
-2.2226771507811,-42.3453957614822,14.63
-2.42226127203553,-42.3539750069757,14.63
-2.62216651768088,-42.3489415384459,14.63
-2.82171637365207,-42.3355305361761,14.63
-3.02126622962324,-42.3221195339064,14.63
-3.22081608559443,-42.3087085316367,14.63
-3.42036594156562,-42.295297529367,14.63
-3.61975204582988,-42.2800734771929,14.63
-3.81832975762046,-42.2566038108149,14.63
-4.01414533202052,-42.2159066263623,14.63
-4.20808864618218,-42.1671363684217,14.63
-4.40182879104608,-42.1174900566944,14.63
-4.59540083987459,-42.0672040477397,14.63
-4.78789243644171,-42.0129197605975,14.63
-4.98036132441011,-41.9585531608859,14.63
-5.17283021237853,-41.9041865611743,14.63
-5.36467359394071,-41.8476544674456,14.63
-5.55645812301027,-41.7909209287795,14.63
-5.74787008853822,-41.7330317194828,14.63
-5.93667960473533,-41.6670698623727,14.63
-6.11884435765065,-41.5846906637405,14.63
-6.29737546972927,-41.4946519346453,14.63
-6.47463054220123,-41.4020201944967,14.63
-6.65155971481108,-41.308804713759,14.63
-6.82342716478269,-41.2065228500673,14.63
-6.99127714198808,-41.0978960454043,14.63
-7.15723212338792,-40.9862764048898,14.63
-7.32318710478776,-40.8746567643753,14.63
-7.48804764520002,-40.7614563538205,14.63
